scrape_id,shoe_sku,price,discount_1_text,discount_1_weighted,discount_2_text,discount_2_weighted,discount_3_text,discount_3_weighted,uk_size_5,uk_size_5_5,uk_size_6,uk_size_6_5,uk_size_7,uk_size_7_5,uk_size_8,uk_size_8_5,uk_size_9,uk_size_9_5,uk_size_10,page_ranking,website,scrape_time
0150416281,112WTHIGD8,1039.0,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,281,0,2025-04-16
0150416282,112MW880BK6,629.0,No Discount,100,No Discount,100,No Discount,100,0,2,2,2,2,2,2,2,2,2,0,282,0,2025-04-16
0150416283,112W1080J14,979.0,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,283,0,2025-04-16
0150416284,112WFCPRCZ5,629.0,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,284,0,2025-04-16
0150416285,1151012B666004,890.0,VIP 10% Off,90,No Discount,100,No Discount,100,1,2,2,2,2,2,2,0,0,0,0,285,0,2025-04-16
0150416286,112U9060LBA,1299.0,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,2,1,2,1,0,286,0,2025-04-16
0150416287,108JH6959,799.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,1,0,0,0,0,0,287,0,2025-04-16
0150416288,108JH6962,799.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,1,0,0,0,0,0,288,0,2025-04-16
0150416289,112WARISTS4,459.0,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,289,0,2025-04-16
0150416290,1151012B671401,1390.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,0,0,0,290,0,2025-04-16
0150416291,10K31078803,479.0,Buy 2 Get 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,1,1,1,1,0,0,0,291,0,2025-04-16
0150416292,112U370AH,559.0,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,2,1,0,292,0,2025-04-16
0150416293,112WS327NKC,599.0,No Discount,100,No Discount,100,No Discount,100,2,2,2,1,1,1,0,0,0,0,0,293,0,2025-04-16
0150416294,108JH7219,799.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,294,0,2025-04-16
0150416295,185125314TPMT,899.0,Buy 2 Get 20% Off,80,Buy 3 Get 30% Off,70,VIP 15% Off,85,0,2,0,2,0,2,0,0,0,0,0,295,0,2025-04-16
0150416296,185129606MVE,1199.0,Buy 2 Get 20% Off,80,Buy 3 Get 30% Off,70,VIP 15% Off,85,0,2,0,2,0,2,0,0,0,0,0,296,0,2025-04-16
0150416297,108IH2967,1039.0,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,0,2,0,0,0,0,0,297,0,2025-04-16
0150416298,108IH8607,799.0,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,0,2,2,2,2,2,2,2,2,298,0,2025-04-16
0150416299,108JH6941,799.0,VIP 10% Off,90,No Discount,100,No Discount,100,0,0,0,2,2,2,2,2,2,2,2,299,0,2025-04-16
0150416300,108JH7218,799.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,300,0,2025-04-16
0150416301,1151012B676101,1090.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,0,0,0,0,301,0,2025-04-16
0150416302,1151042A220500,1190.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,1,0,0,0,0,302,0,2025-04-16
0150416303,112U1906RCE,1099.0,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,2,2,2,2,2,2,0,303,0,2025-04-16
0150416304,112WS327TBA,849.0,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,2,1,1,0,0,0,0,0,304,0,2025-04-16
0150416305,108JQ2271,879.0,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,305,0,2025-04-16
0150416306,108JQ2275,879.0,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,306,0,2025-04-16
0150416307,112U9060LBD,1299.0,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,0,2,2,2,2,2,2,2,2,2,0,307,0,2025-04-16
0150416308,108IH8606,799.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,0,0,0,0,0,308,0,2025-04-16
0150416309,108JH6944,799.0,VIP 10% Off,90,No Discount,100,No Discount,100,1,1,1,2,2,2,2,2,1,1,2,309,0,2025-04-16
0150416310,1151012B752001,1290.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,2,2,0,0,0,310,0,2025-04-16
0150416311,1151012B753400,1290.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,2,1,1,0,0,0,311,0,2025-04-16
0150416312,1151012B765500,990.0,VIP 10% Off,90,No Discount,100,No Discount,100,1,2,2,2,2,2,2,0,0,0,0,312,0,2025-04-16
0150416313,112U1906RCG,1099.0,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,1,2,1,2,2,2,2,2,2,1,0,313,0,2025-04-16
0150416314,112WS327NKD,849.0,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,2,2,2,1,1,1,0,0,0,0,0,314,0,2025-04-16
0150416315,1CS100016ZW,468.0,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,315,0,2025-04-16
0150416316,1CS2109796XX,738.0,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,316,0,2025-04-16
0150416317,15671GA253310,580.0,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,317,0,2025-04-16
0150416318,156P1GA252637,600.0,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,318,0,2025-04-16
0150416319,156P1GD252537,530.0,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,319,0,2025-04-16
0150416320,156V1GA258052,580.0,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,320,0,2025-04-16
0150416321,1CS21087790H,698.0,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,321,0,2025-04-16
0150416322,156V1GA237097,690.0,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,322,0,2025-04-16
0150416323,1CS21082690H,638.0,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,323,0,2025-04-16
0150416324,185125219LAV,899.0,Buy 2 Get 20% Off,80,Buy 3 Get 30% Off,70,VIP 15% Off,85,0,2,0,2,0,2,0,0,0,0,0,324,0,2025-04-16
0150416325,185125219WBKW,899.0,Buy 2 Get 20% Off,80,Buy 3 Get 30% Off,70,VIP 15% Off,85,0,2,0,2,0,2,0,0,0,0,0,325,0,2025-04-16
0150416326,185125219WNVY,899.0,Buy 2 Get 20% Off,80,Buy 3 Get 30% Off,70,VIP 15% Off,85,0,2,0,2,0,2,0,0,0,0,0,326,0,2025-04-16
0150416327,1CB2099882010,659.0,No Discount,100,No Discount,100,No Discount,100,0,2,0,2,0,2,0,0,0,0,0,327,0,2025-04-16
0150416328,15671GA253311,580.0,No Discount,100,No Discount,100,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,328,0,2025-04-16
0150416329,1CS21087590H,638.0,Buy 1 Get 10% Off,90,Buy 2 Get 20% Off,80,No Discount,100,0,0,0,0,0,0,0,0,0,0,0,329,0,2025-04-16
0150416330,1664266VPB,759.0,10% Off,90,VIP 15% Off,85,No Discount,100,0,2,0,2,0,1,0,1,0,0,0,330,0,2025-04-16
0150416331,108JH7299,899.0,No Discount,100,No Discount,100,No Discount,100,2,2,2,2,2,2,1,0,0,0,0,331,0,2025-04-16
0150416332,108JI2678,899.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,2,2,2,2,1,0,0,0,0,0,332,0,2025-04-16
0150416333,1CB2101081091,1279.0,No Discount,100,No Discount,100,No Discount,100,0,2,0,2,0,2,0,0,0,0,0,333,0,2025-04-16
0150416334,1CB2101081101,1279.0,No Discount,100,No Discount,100,No Discount,100,0,2,0,2,0,2,0,0,0,0,0,334,0,2025-04-16
0150416335,1CB2101081638,1279.0,No Discount,100,No Discount,100,No Discount,100,0,2,0,2,0,1,0,0,0,0,0,335,0,2025-04-16
0150416336,1HK1143490SYJ,1399.0,10% Off,90,No Discount,100,No Discount,100,1,2,2,2,2,2,2,2,2,2,2,336,0,2025-04-16
0150416337,1HK1147952ARDS,1699.0,No Discount,100,No Discount,100,No Discount,100,1,2,2,2,2,1,1,2,2,2,2,337,0,2025-04-16
0150416338,108JQ0174,899.0,VIP 10% Off,90,No Discount,100,No Discount,100,2,0,2,2,2,0,1,1,1,1,1,338,0,2025-04-16
